code,office,borough,address,latitude,longitude,install_date,LCD,QR,type
102,??? 1??? ?,???,????? ??? ???? 72,37.5556488,126.9106293,06/09/2015,20,,LCD
103,??? 2??? ?,???,????? ??? ???? 79,37.55495071,126.9108353,06/09/2015,14,,LCD
104,??? 1??? ?,???,????? ??? ??? 59,37.55062866,126.9149857,06/09/2015,13,,LCD
105,??? 5??? ?,???,????? ??? ??? 48,37.55000687,126.9148254,06/09/2015,5,,LCD
106,??? 7??? ?,???,????? ??? ??? 4,37.54864502,126.9128265,06/09/2015,10,,LCD
107,???? ???????? ?,???,????? ??? ????? 35,37.55751038,126.9185028,06/09/2015,5,,LCD
108,??? ???,???,????? ??? ??? 93,37.55274582,126.9186173,06/09/2015,10,,LCD
109,???? ?,???,????? ??? ????? 26,37.54769135,126.9199829,07/09/2015,10,,LCD
111,??? 2??? ?,???,????? ??? ???? 40,37.54787064,126.9235306,07/09/2015,10,,LCD
112,????? ?,???,????? ??? ???? 56,37.54920197,126.9232025,07/09/2015,10,,LCD
113,????? 2??? ?,???,????? ??? ??? 165,37.55749893,126.9238052,07/09/2015,,25,QR
114,????? 8??? ?,???,????? ??? ???18? 3,37.55706024,126.9244232,07/09/2015,15,,LCD
115,??? ?? ?,????,????? ???? ??? 7,37.55893326,126.9271164,05/11/2020,,15,QR
116,???????? ?,????,????? ???? ??? 290,37.56454086,126.9270706,07/09/2015,5,,LCD
117,?????,????,??? ???1? 30 ,37.59115982,126.94133,07/09/2015,25,,LCD
118,???? 2??? ?,???,????? ??? ??? ??165,37.54773331,126.9317627,07/09/2015,10,,LCD
119,???? ??,???,????? ??? ??? 30,37.54528427,126.9310532,07/09/2015,10,,LCD
120,??? ???,???,????? ??? ??? 211,37.54524231,126.9341126,07/09/2015,5,,LCD
121,????? ?,???,????? ??? ??? 76,37.54976654,126.9331741,07/09/2015,15,,LCD
122,?????? ?,???,????? ??? ??? 223-1,37.54745865,126.9383774,07/09/2015,10,,LCD
123,??? ??,????,????? ???? ??? 277-23,37.59432983,126.9473877,07/09/2015,20,,LCD
124,??? ?? ???,???,????? ??? ???16? 72,37.55113983,126.9369888,07/09/2015,20,,LCD
125,??? ?? ?,???,????? ??? ??? 35,37.54948425,126.9389496,07/09/2015,15,,LCD
126,??? ?? ?,???,????? ??? ??? 122,37.55041122,126.9438477,07/09/2015,20,,LCD
127,????? ?,???,????? ??? ??? 10,37.5535202,126.9369507,07/09/2015,15,,LCD
128,???(2??) 1??? ?,????,????? ???? ??? 3-5,37.55549622,126.9363403,07/09/2015,20,,LCD
129,???(2??) 6??? ?,???,????? ??? ??? 106,37.55505371,126.9375687,07/09/2015,15,,LCD
130,???(2??) 7??? ?,???,????? ??? ??? 94,37.55485916,126.9361572,07/09/2015,10,,LCD
131,??2?,????,????? ???? ??? 264,37.5841713,126.9111023,07/09/2015,23,,LCD
133,?????,????,????? ???? ???? 150,37.58203125,126.9089966,07/09/2015,15,,LCD
134,??? ???,????,????? ???? ??? 33,37.55789185,126.9380798,29/10/2020,,8,QR
135,??? ???? ?,????,???? ??? 31-69,37.5591011,126.9391785,07/09/2015,10,,LCD
137,NH?? ???? ?,????,????? ???? ???2?? 58,37.55681229,126.9431839,07/09/2015,10,,LCD
138,??? ?1????? ?,????,????? ???? ??? 264,37.5591774,126.9345245,07/09/2015,10,,LCD
139,??? ?? ???,????,????? ???? ??? 42,37.55979538,126.9344788,07/09/2015,13,,LCD
140,???? ??,????,????? ???? ??? 50-1,37.560009,126.9407349,07/09/2015,20,,LCD
141,?? ???? ?,????,????? ???? ??? 50,37.56238174,126.9326477,07/09/2015,20,,LCD
142,??? 4??? ?,???,????? ??? ??? 329-15,37.55720139,126.9556656,29/06/2016,11,,LCD
143,??? 2???,???,????? ??? ??? 257-88,37.54457855,126.9502182,29/06/2016,9,,LCD
144,??? 8???,???,????? ??? ??? 438-5,37.5435791,126.9513245,29/06/2016,10,,LCD
145,??? 5???,???,????? ??? ??? 237-9,37.54425049,126.9516373,29/06/2016,9,,LCD
146,??? 2??? ?,???,????? ??? ??? 555-2,37.53993607,126.9458237,29/06/2016,12,,LCD
147,??? 4??? ?,???,????? ??? ??? 292-29,37.53927231,126.9459152,29/06/2016,7,,LCD
148,??? ???? ?,???,????? ??? ??? 234-1,37.54234695,126.9430237,29/06/2016,11,,LCD
150,???? 2??? ?,???,????? ??? ???? 112-13,37.55295563,126.9343414,29/06/2016,15,,LCD
152,???????? ?,???,????? ??? ??? 452-4,37.55632401,126.8970947,24/09/2020,,30,QR
153,??2? ???,???,????? ??? ??? 54-17,37.56469727,126.9126129,29/06/2016,10,,LCD
154,?????,???,????? ??? ??? 477-23,37.56090927,126.9054947,29/06/2016,13,,LCD
155,???1 ??? ?,???,????? ??? ???123-29,37.56855011,126.9145126,29/06/2016,15,,LCD
156,???????? ?,???,????? ??? ??? 105-11,37.54990387,126.9551468,29/06/2016,10,,LCD
157,???? 4??? ?,???,????? ??? ??? 607-1,37.5530014,126.9566879,29/06/2016,12,,LCD
158,??? ??? ??,????,????? ???? ??? 259-1,37.57125854,126.9604797,29/06/2016,15,,LCD
159,??? 4? ??,????,????? ???? ??? 60-11,37.55695343,126.9463425,29/06/2016,7,,LCD
160,???? ????,????,????? ???? ???? 251-78,37.55754852,126.9593811,29/06/2016,20,,LCD
161,????1? ??,????,????? ???? ??? 380-4,37.58224487,126.9506455,29/06/2016,8,,LCD
162,?????? ?,????,????? ???? ??? 143-1,37.56526947,126.9462433,29/06/2016,15,,LCD
163,??????? ?? ?,????,????? ???? ??? ?25-3,37.58369827,126.9249649,29/06/2016,7,,LCD
164,???1? ????,????,????? ???? ???? 477-1,37.57447815,126.9100494,29/06/2016,10,,LCD
165,??????,????,????? ???? ???? 470-1,37.57513809,126.9139404,29/06/2016,20,,LCD
166,??? ????,????,????? ???? ??? 530,37.57381821,126.9192352,29/06/2016,20,,LCD
167,?????? ?,????,????? ???? ???? 70-119,37.57946014,126.9171295,29/06/2016,15,,LCD
169,??? ???,????,????? ???? ???? 400,37.57300186,126.9077988,29/06/2016,15,,LCD
170,??? ??? ??? ?,????,????? ???? ???? 124,37.57311249,126.9224472,29/06/2016,10,,LCD
171,???? ?,????,??? 317-1,37.56472397,126.9672775,29/06/2016,10,,LCD
173,???? 8??? ?,????,????? ???? ???2? 138,37.56477737,126.9661484,29/06/2016,8,,LCD
175,??2??,????,????? ???? ??? 387-16,37.57806778,126.9308853,29/06/2016,20,,LCD
176,????? ???,????,????? ???? ???? 34,37.58109665,126.9240265,24/04/2017,10,,LCD
177,??? ????,????,????? ???? ????19? 20,37.57767487,126.9098053,06/07/2016,8,,LCD
178,??3? ?,????,????? ???? ???? 352-9,37.57987595,126.9063492,06/07/2016,10,,LCD
179,??? 4??? ?,????,????? ???? ???? 293-3 ,37.56912231,126.9147949,29/06/2016,14,,LCD
180,???? 7??? ??,????,????? ???? ???3? 56-1,37.55996704,126.9624634,29/06/2016,10,,LCD
181,????? ??,???,????? ??? ????? 467,37.55134201,126.9026718,06/07/2016,15,,LCD
182,??2????? ?,???,??????????????8,37.55156708,126.9028473,25/05/2021,,9,QR
183,????????? ???,???,????? ??? ??? 30,37.56516647,126.9193955,06/07/2016,15,,LCD
184,SK?????? ???,???,????? ??? ???? 119?,37.55894852,126.907753,06/07/2016,9,,LCD
185,?? ???? ?,???,????? ??? ??? 106-32,37.54254532,126.9342957,06/07/2016,15,,LCD
186,?????,???,????? ??? ????? 108-1,37.56396484,126.8982086,06/07/2016,40,,LCD
188,??? ???? ??,????,????? ???? ???37?? 51,37.58638763,126.9351273,06/07/2016,10,,LCD
191,????(????),????,????? ???? ??? 66,37.57889175,126.9107361,06/07/2016,10,,LCD
192,???????,????,????? ???? ??? 519-7,37.57222748,126.9230652,06/07/2016,10,,LCD
194,??? ?,????,????? ???? ???? 36,37.57731628,126.9029694,06/07/2016,10,,LCD
195,???????,????,????? ???? ??? 446-76,37.56765747,126.9178085,06/07/2016,10,,LCD
196,????? ??,????,????? ???? ???? 48,37.56612015,126.9258957,06/07/2016,10,,LCD
198,??2?,????,????? ???? ???3? 155-4,37.5621376,126.9637756,06/07/2016,15,,LCD
199,?? ??? ???,???,????? ??? ??? 515,37.56684494,126.8964462,02/09/2016,30,,LCD
200,??????,????,????? ???? ????? 1,37.52841568,126.9139175,11/09/2015,20,,LCD
201,????? ?,????,????? ???? ????76? 10,37.53123856,126.9213333,11/09/2015,15,,LCD
202,???? ?,????,????? ???? ????? 101,37.52881622,126.92453,11/09/2015,30,,LCD
203,?????? 3??? ?,????,????? ???? ???? ??758,37.5280571,126.9187012,17/09/2015,15,,LCD
204,?????? 5??? ?,????,????? ???? ????? 8,37.52816391,126.9170227,17/09/2015,13,,LCD
205,???? ?,????,????? ???? ????? 97,37.52626419,126.9205093,17/09/2015,20,,LCD
206,KBS ?,????,????? ???? ????? 13,37.52466583,126.9180222,17/09/2015,35,,LCD
207,????? 1??? ?,????,????? ???? ???? ??343,37.52715683,126.9319,17/09/2015,40,,LCD
209,???????? ?,????,????? ???? ????? 24,37.52461243,126.9278336,16/03/2021,,12,QR
210,IFC?,????,????? ???? ????? 10,37.52606583,126.9255371,17/09/2015,31,,LCD
211,???? 4??? ?,????,????? ???? ????68? 7,37.52222824,126.9246368,17/09/2015,13,,LCD
212,???? 1??? ?,????,????? ???? ????? 88,37.5213623,126.9234619,17/09/2015,35,,LCD
213,KT?,????,????? ???? ???? 38,37.52190781,126.9189529,17/09/2015,15,,LCD
214,????? ?,????,????? ???? ???? 38,37.5230217,126.9208374,17/09/2015,20,,LCD
215,????? ?,????,????? ???? ?????7? 37,37.52483749,126.934906,17/09/2015,10,,LCD
217,NH???? ?,????,????? ???? ?????8? 2,37.52207947,126.9303665,17/09/2015,10,,LCD
218,????? ?,????,????? ???? ????? 76,37.52327728,126.9292374,17/09/2015,15,,LCD
219,???????? ?,????,????? ???? ????? 127,37.52069473,126.9258347,17/09/2015,12,,LCD
220,????? A? ?,????,????? ???? ????? 110,37.5193634,126.9260483,24/03/2021,,30,QR
221,????? ?,????,????? ???? ????? 439,37.52267456,126.9377899,17/09/2015,10,,LCD
222,?????????? ?,????,????? ???? 63? 45,37.51943588,126.9375992,24/09/2020,,12,QR
223,??????? ?,????,????? ???? ????? 108-6,37.51931381,126.9331665,09/04/2021,,20,QR
224,???? ?,????,????? ???? ????? 86,37.5200882,126.9323654,23/03/2021,,20,QR
225,????? ?,????,????? ???? ????? ??166,37.51736832,126.9292526,17/09/2015,26,,LCD
226,??? 1??? ?,????,????? ???? ????? ??166,37.51776505,126.9284134,17/09/2015,20,,LCD
227,??2??? ???? ??,????,????? ???? ??? 17-4,37.54466629,126.8883591,29/06/2016,10,,LCD
228,???? 3??? ?,????,????? ???? ???4? 202-1,37.53845978,126.8945084,24/03/2021,,10,QR
229,??1 ???? ?,????,????? ???? ???4? 20-4,37.53587341,126.8921814,29/06/2016,25,,LCD
230,?????? 1???,????,????? ???? ??? 111-2,37.52463531,126.8962174,06/07/2016,10,,LCD
231,???????? ??,????,????? ???? ???1? 115-2,37.52450562,126.8918228,29/06/2016,10,,LCD
232,???? ????? ?,????,????? ???? ???3? 14-1,37.52565002,126.8878174,29/06/2016,20,,LCD
233,YP ?? ?,????,????? ???? ???3? 60-1,37.52848816,126.8916473,29/06/2016,10,,LCD
234,????????? ?,????,????? ???? ??? 399 ,37.50046158,126.9058456,29/06/2016,10,,LCD
235,??? ???? ?,????,????? ???? ??? 250-4 ,37.50456619,126.9102325,29/06/2016,10,,LCD
236,???????? ?,????,????? ???? ???3? 68-1,37.51615524,126.8946152,29/06/2016,10,,LCD
237,??? ???? ???,???,????? ???? ??? 4490 ,37.49651337,126.9148026,29/06/2016,20,,LCD
238,?2?????? ?,????,????? ???? ???4? 96-2,37.52638626,126.9027557,29/06/2016,10,,LCD
239,????? ?,????,????? ???? ????7? 58-2,37.5258522,126.9032822,29/06/2016,20,,LCD
240,??? 4??? ?,????,????? ???? ???3? 55-12 ,37.51873779,126.8955765,29/06/2016,10,,LCD
241,????1???? ? ??,????,????? ???? ??? 255-2 ,37.50501633,126.8985367,29/06/2016,10,,LCD
242,?????????? ?,????,????? ???? ??? 215-28 ,37.51093292,126.9102249,29/06/2016,15,,LCD
243,??????? ?,????,????? ???? ???3? 48-1,37.52708435,126.8913803,29/06/2016,15,,LCD
244,???????? ?,????,????? ???? ????8? 82-4 ,37.53007889,126.9057083,29/06/2016,20,,LCD
245,???? ???? ?,????,????? ???? ???4? 35-24 ,37.52826309,126.8966293,29/06/2016,10,,LCD
247,??? 10??? ?,????,????? ???? ???5? 14-4,37.53368759,126.9021072,29/06/2016,15,,LCD
248,????? ?,????,????? ???? ????8-13,37.53105545,126.9242096,29/06/2016,10,,LCD
249,?????? ?,????,????? ???? ???? 8,37.52412033,126.9365463,29/06/2016,8,,LCD
250,????? ???,????,????? ???? ??? 249,37.50764084,126.9230804,29/06/2016,10,,LCD
251,??????? ?????,????,????? ???? ???853,37.50449371,126.9219513,29/06/2016,10,,LCD
252,????4???,????,????? ???? ???4884,37.49982834,126.9199448,29/06/2016,10,,LCD
253,??? 5??? ??,????,????? ???? ???3596,37.5006485,126.9095154,29/06/2016,10,,LCD
254,???? ?,????,????? ???? ???263-76,37.50380325,126.9034195,29/06/2016,10,,LCD
255,?????,????,????? ???? ???373-1,37.50657272,126.9011307,29/06/2016,15,,LCD
256,???????,????,????? ???? ??? 159-70,37.50947571,126.8992996,29/06/2016,10,,LCD
257,?????(????),????,????? ???? ???95-256,37.51384354,126.9193573,29/06/2016,10,,LCD
258,???3???,????,????? ???? ????1?35,37.51769257,126.914299,29/06/2016,14,,LCD
259,???6???,????,????? ???? ???1368,37.51359177,126.9259338,29/06/2016,17,,LCD
260,??? ?????? ?,????,????? ???? ???? 160,37.53365707,126.9121628,06/07/2016,15,,LCD
262,?????? ???,????,????? ???? ??? 56,37.51992798,126.889183,06/07/2016,12,,LCD
263,????? ???,????,????? ???? ??? 34,37.51715088,126.8886261,06/07/2016,12,,LCD
264,?????? ?,????,????? ???? ???? 96,37.52193069,126.8916168,06/07/2016,15,,LCD
265,??????? ???,????,????? ???? ???? 124,37.52113342,126.8965378,06/07/2016,15,,LCD
266,??????? ???,????,????? ???? ???? 177,37.52029419,126.9011917,06/07/2016,10,,LCD
267,???? ?? ?,????,????? ???? ??? 76,37.53596115,126.8983002,06/07/2016,10,,LCD
268,???????? ?,????,????? ???? ??? 58,37.53471756,126.9000015,06/07/2016,6,,LCD
270,??????????,????,????? ???? ????? 76,37.52234268,126.9271011,06/07/2016,10,,LCD
271,??????????? ?,????,????? ???? ???? 48,37.51896286,126.9216156,06/07/2016,10,,LCD
272,?????,????,????? ???? ???52? 3,37.53533936,126.9036789,06/07/2016,20,,LCD
274,?????????? 5???,????,????? ???? ??? 846,37.51665115,126.9079895,28/11/2017,10,,LCD
275,??????,????,????? ???? ???? 76,37.5228157,126.8856506,28/11/2017,10,,LCD
276,SK ??????,????,????? ???? ???112? 1,37.51828384,126.9126358,28/11/2017,10,,LCD
277,?????????? 2????,????,????? ???? ??? 22,37.52011871,126.9051666,28/11/2017,10,,LCD
278,??????????,????,????? ???? ??? 18,37.50793076,126.8952332,28/11/2017,10,,LCD
279,??? ???? ???,????,????? ???? ???29? 28,37.51322937,126.9044647,20/03/2021,,15,QR
280,???6?????? ?,????,??? 3? 80-9,37.53210068,126.8944397,28/09/2018,10,,LCD
281,?????? ?,????,???? 311 ? ??? ??,37.49824142,126.8939819,28/09/2018,8,,LCD
282,????,????,???? 617,37.48752975,126.9048767,28/09/2018,10,,LCD
283,????? ???(?????),????,???? ????7? 3-2,37.52251816,126.9072189,28/09/2018,15,,LCD
284,??? ???? ?? ?,????,??? 180,37.51821136,126.9022293,28/09/2018,12,,LCD
285,??3????(????),????,???? 343,37.49985886,126.8972397,28/09/2018,8,,LCD
286,????? ???,????,??? 153 ,37.49457169,126.8997498,28/09/2018,8,,LCD
287,????????? (???????),????,????8? 29-1,37.52576828,126.9057388,28/09/2018,10,,LCD
288,????(????),????,???31? 32 ??(???? ??),37.52809906,126.8933868,06/12/2018,10,,LCD
289,??3????,????,???? 352 ???? ?,37.49980927,126.8980026,21/11/2018,10,,LCD
290,??? SK V1 ??,????,???? ???4? 89-1,37.5315094,126.8978272,04/12/2018,12,,LCD
291,??? ???? ??,????,???? ???3? 55-21,37.51385117,126.89888,21/11/2018,14,,LCD
292,?? ?????,????,???? ???? 647-3,37.51012039,126.904068,21/11/2018,10,,LCD
293,?? ???,????,???? ??? 121-258,37.52917099,126.9075775,04/12/2018,15,,LCD
295,????? ??? ?,????,???? ??? 275,37.51481247,126.911705,04/03/2020,,10 ,QR
296,KT??? ????,????,???? ??? 119,37.52630234,126.9053803,05/03/2020,,15 ,QR
297,??3?,????,???? ???? 330,37.52863693,126.912674,06/03/2020,,20 ,QR
298,KBS ??? ???,????,???? ???? 1-877,37.52750778,126.914299,05/03/2020,,20 ,QR
299,??? ?????,????,???? ???? 8,37.53179169,126.9224548,06/03/2020,,10 ,QR
300,?????,??,????? ?? ??? 2-1,37.56805038,126.9692307,07/10/2015,7,,LCD
301,???? 7??? ?,???,????? ??? ??? ??130,37.57579422,126.9714508,07/10/2015,16,,LCD
302,???? 4??? ?,???,????? ??? ??? ??130,37.57594681,126.9740601,07/10/2015,12,,LCD
303,???? 1??? ?,???,????? ??? ???? ??189,37.57176971,126.9746628,07/10/2015,8,,LCD
304,???? 2??? ?,???,????? ??? ???? ??172,37.57211304,126.9775772,26/01/2021,,7,QR
305,???? ?,???,????? ??? ??? 43,37.57258224,126.9783554,07/10/2015,16,,LCD
306,???? 7??? ?,???,????? ??? ???? ??172,37.57080841,126.9764328,07/10/2015,19,,LCD
307,??????? ?,???,????? ??? ???? 55,37.56999969,126.9710999,07/10/2015,11,,LCD
308,??? S?? ?,???,????? ??? ???? 82,37.56996918,126.973938,26/01/2021,,20,QR
309,???? 6??? ?,???,????? ??? ???? ??172,37.56988907,126.9764557,07/10/2015,13,,LCD
310,???? ?,??,????? ?? ???? 136,37.56887817,126.9774704,07/10/2015,13,,LCD
312,??? 1??? ?,??,????? ?? ???? ??101,37.56467438,126.976738,07/10/2015,7,,LCD
314,???????,???,????? ??? ??? 30,37.5797081,126.9808579,07/10/2015,10,,LCD
316,??? 1??? ?,???,????? ??? ?? 47,37.57039642,126.9817886,07/10/2015,12,,LCD
318,????? ??,??,????? ?? ???? 30,37.56852722,126.9825516,07/10/2015,10,,LCD
320,?????? 4??? ?,??,????? ?? ??? 55,37.56622314,126.9835892,07/10/2015,20,,LCD
321,KEB ?????? ???? ?,??,????? ?? ??? 66,37.56546402,126.9841385,07/10/2015,15,,LCD
322,???? ?,??,????? ?? ??? 74,37.56447601,126.986969,07/10/2015,15,,LCD
324,?????? ?? ?,??,????? ?? ??? 77,37.56134033,126.9804001,07/10/2015,10,,LCD
326,??? 5??? ?,???,????? ??? ??? ??62,37.57624054,126.9861603,07/10/2015,19,,LCD
327,???? ?,???,????? ??? ???? 428,37.57335663,126.9874649,07/10/2015,10,,LCD
328,???? ?,???,????? ??? ?? 99,37.57039642,126.9881897,07/10/2015,11,,LCD
329,??2? ??? ?,???,????? ??? ???? 93,37.56834412,126.9878922,07/10/2015,8,,LCD
331,???2? ??? ??,??,????? ?? ??? 79,37.56638336,126.9872055,28/07/2020,,10,QR
332,???2? ??? ??,??,?? ???2? 149-10 ,37.56599045,126.987793,07/10/2015,5,,LCD
334,??3?? 2??? ?,???,????? ??? ?? ??129,37.5705986,126.9917908,07/10/2015,10,,LCD
335,??3?? 15??? ?,???,????? ??? ?? ??129,37.57019806,126.9912567,07/10/2015,10,,LCD
336,??? ?? ?,??,????? ?? ??? 15,37.56261826,126.992836,07/10/2015,10,,LCD
337,??? ??,???,????? ??? ???? 185,37.57897949,126.9964752,07/10/2015,5,,LCD
338,????? ?,???,????? ??? ???? 109,37.57095718,126.9971237,07/10/2015,18,,LCD
339,??4? ???,???,????? ??? ?? 185,37.57106781,126.9981918,07/10/2015,10,,LCD
340,??? ???,???,????? ??? ???? 271-1,37.58562851,127.000679,07/10/2015,8,,LCD
341,??? 3??? ?,???,????? ??? ??? ??120,37.58156967,127.0017853,07/10/2015,10,,LCD
342,??? ??????,???,????? ??? ??? 104,37.57978439,127.002533,07/10/2015,15,,LCD
343,????(???) ?,???,????? ??? ??? 238,37.57543182,127.004982,08/01/2021,,6,QR
344,???? E??? ?,???,????? ??? ??? 259,37.57403564,127.0067215,07/10/2015,10,,LCD
345,???????? ?,???,????? ??? ???? 29,37.57330704,127.0007095,07/10/2015,15,,LCD
346,???? ?,??,????? ?? ??? 3,37.56918335,127.0098801,07/10/2015,10,,LCD
347,?????????? 9??? ?,??,????? ?? ???? ??230,37.56533051,127.007843,07/10/2015,18,,LCD
348,???? ???,???,????? ??? ??? 10-1,37.57202911,126.9607849,01/06/2016,14,,LCD
349,???????,???,????? ??? ???9? 5,37.57633209,126.9685898,01/06/2016,7,,LCD
351,???? ? ???,???,????? ??? ??? 108-22,37.58507919,126.9706192,01/06/2016,8,,LCD
352,????? ???,???,????? ??? ???? 191,37.58341599,126.9852371,01/06/2016,15,,LCD
353,???? ? ???,???,????? ??? ?? 19,37.57938766,126.9849472,01/06/2016,8,,LCD
354,???? ??? ?,???,????? ??? ???1? 3,37.57915497,126.9889603,01/06/2016,10,,LCD
355,???????? ?,???,????? ??? ??? 178-3,37.57650757,127.0024567,01/06/2016,15,,LCD
356,KT???? ?,???,????? ??? ??? 65,37.57714462,127.0020599,01/06/2016,15,,LCD
358,???? ???,???,????? ??? ???? 234,37.58250046,126.9985352,01/06/2016,13,,LCD
359,??????,???,????? ??? ??? 169,37.57606125,126.9976807,01/06/2016,8,,LCD
361,???? 1??? ?,???,????? ??? ??? 81-39,37.57324219,127.0159073,01/06/2016,10,,LCD
362,??8? ???,???,????? ??? ???? 407,37.57222366,127.0227051,01/06/2016,10,,LCD
363,???? 11??? ?,???,????? ??? ??? 1311,37.57575989,127.0228348,01/06/2016,10,,LCD
364,??? 1??? ?,???,????? ??? ??? 87,37.57933426,127.0150833,01/06/2016,8,,LCD
367,???? 3-1???,???,????? ??? ??? 41-7,37.57384872,126.9586945,01/06/2016,8,,LCD
368,SK ???? ?,???,????? ??? ??? 93-2,37.5692482,126.9805374,01/06/2016,12,,LCD
369,??? ??????,???,????? ??? ??? 76-5,37.57549286,126.9785004,01/06/2016,12,,LCD
370,???(2??) 9??? ?,??,????? ?? ???? ??127,37.56322861,126.9748383,31/05/2021,,24,QR
371,????? 6??? ?,??,????? ?? ??? ??256,37.55887222,127.0055389,15/06/2016,10,,LCD
372,??? 3??? ?,??,????? ?? ??? ??122,37.55429459,127.0112,15/06/2016,10,,LCD
374,??? 2??? ?,??,????? ?? ??? ??77,37.5604744,127.0140762,15/06/2016,10,,LCD
375,?? ?????,??,????? ?? ???40? 37,37.56371689,127.018425,15/06/2016,8,,LCD
378,??7? ???,??,????? ?? ??? ??260,37.56980515,127.0169525,15/06/2016,10,,LCD
379,???9???,??,????? ?? ???? ??2,37.55599976,126.9733582,15/06/2016,7,,LCD
380,CJ???? ?,??,????? ?? ??? 330,37.56386566,127.0027466,15/06/2016,8,,LCD
381,?????,??,????? ?? ???2? 200-99,37.55853271,127.0069885,15/06/2016,10,,LCD
382,??? 10??? ?,??,????? ?? ??? 357-1,37.55519867,127.0100479,15/06/2016,7,,LCD
383,??? 12? ?? ?,??,????? ?? ??? 99,37.5658493,127.0164032,15/06/2016,17,,LCD
384,??????,??,????? ?? ??? 456,37.55978012,126.9685059,15/06/2016,10,,LCD
385,??? 5???,???,????? ??? ??? 26-1,37.56983566,126.9826584,06/07/2016,10,,LCD
387,???????? ?,??,????? ?? ??? 227,37.56699371,127.0034638,06/07/2016,10,,LCD
388,????? ?,???,????? ??? ??? 56,37.58573532,127.0016098,02/09/2016,10,,LCD
389,???4?? 1???,??,????? ?? ??? ?? 178,37.5667305,126.9966049,03/08/2017,10,,LCD
390,???? 1???,??,????? ?? ??? 212,37.56138992,126.9953537,03/08/2017,10,,LCD
391,?????,???,????? ?? ????19? 17,37.56543732,126.9733048,31/05/2021,,8,QR
393,???? 8? ??,???,????? ??? ??? ?? 308,37.57014084,127.0093765,26/01/2018,10,,LCD
394,??? ?? 3??,???,????? ??? ???? 35,37.56748962,126.9659195,06/10/2020,,15,QR
395,??? ?? 2??,???,????? ??? ??? 99,37.56885529,126.9645615,26/01/2018,8,,LCD
397,??????? ???,???,????? ??? ?? ?? 200,37.57048035,126.9966354,30/04/2018,13,,LCD
398,???3?? 3???,??,?? ???3? 282-8 ,37.56655884,126.9924393,26/10/2018,8,,LCD
399,??? ??? ?????,??,?? ???2? 176-1,37.55410767,126.9654083,12/10/2018,15,,LCD
400,????????? 1? ?,???,????? ??? ??? 19,37.58752441,126.8830032,07/10/2015,15,,LCD
401,??????? 10?? ?,???,????? ??? ????? 502-36,37.58618927,126.8816147,07/10/2015,15,,LCD
402,??????? 9?? ?,???,????? ??? ????? 501,37.58285522,126.8798218,07/10/2015,20,,LCD
403,????? ?,???,????? ??? ???? 189,37.58559036,126.8847275,07/10/2015,20,,LCD
405,DMC? ?,???,????? ??? ?????60? 13,37.58265686,126.885788,07/10/2015,8,,LCD
406,??????? 7?? ?,???,????? ??? ????1? 92,37.58131409,126.8805847,07/10/2015,15,,LCD
407,??? ????????,???,????? ??? ????1? 71,37.58063126,126.8836746,07/10/2015,8,,LCD
408,LG CNS?,???,????? ??? ????? 424,37.58081055,126.8866501,07/10/2015,20,,LCD
409,?????? ?,???,????? ??? ????? 396,37.57939911,126.8891602,07/10/2015,25,,LCD
410,????? ?,???,????? ??? ????1? 26,37.57749557,126.8877716,07/10/2015,10,,LCD
411,DMC???,???,????? ??? ????? 366,37.5779953,126.8914719,07/10/2015,9,,LCD
412,DMC???????? ?,???,????? ??? ???? 37,37.57580185,126.8907394,07/10/2015,20,,LCD
413,??????? 3?? ??,???,????? ??? ???? 8,37.57147598,126.8896866,07/10/2015,9,,LCD
414,??????? ?,???,????? ??? ????2? 16,37.57822037,126.8944702,07/10/2015,8,,LCD
415,DMC? 9??? ?,???,????? ??? ??? ??184,37.57746887,126.8973618,07/10/2015,10,,LCD
416,??????? 1?? ???,???,????? ??? ????? 502-7,37.57566452,126.8944473,07/10/2015,12,,LCD
417,DMC? 2??? ?,???,????? ??? ??? ??175,37.57506943,126.8999176,07/10/2015,20,,LCD
418,??????? 3??? ?,???,????? ??? ???? ??240,37.57072067,126.8989792,07/10/2015,10,,LCD
419,???? ?,???,????? ??? ???? 240,37.56842041,126.8994293,07/10/2015,21,,LCD
420,??? ????? ????,???,????? ??? ?????47? 10,37.56624603,126.8961792,07/10/2015,40,,LCD
421,???? ?,???,????? ??? ???? 212,37.56574631,126.9018631,20/03/2021,,8,QR
422,??????,???,????? ??? ??? 87,37.56908417,126.8944244,03/05/2021,,9,QR
424,?????? (??????),???,????? ??? 1715-29,37.57361984,126.8980484,01/11/2017,15,,LCD
425,DMC??????,???,????? ??? ???330,37.58450317,126.8855972,01/11/2017,10,,LCD
426,????????,???,????? ??? ???? 163,37.54906082,126.9541779,04/07/2018,10,,LCD
427,???????,???,????? ??? ????? 260,37.56958389,126.9038162,26/02/2018,10,,LCD
428,?????,??,?? ?? 22-2 ,37.56439972,126.9914322,22/10/2018,10,,LCD
429,????,??,?? ??? 432-730,37.54988861,127.0073471,22/10/2018,8,,LCD
430,KEB???? ?????,??,?? ???1? 26-1,37.56217194,127.0062637,02/11/2018,8,,LCD
431,??? ???,??,?? ??? 2472-1 ,37.57089996,127.0195236,24/09/2020,,15,QR
432,???????,???,??? ??? 128,37.56333923,126.9082031,12/10/2018,10,,LCD
